root;adce;basicaa;called_value_propagation;ee_instrument;gvn;inline;instcombine;ipsccp;jump_threading;licm;mergereturn;pgo_memop_opt;sccp;simplifycfg;sink;tailcallelim;y
1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;2886.2
1;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;2793.2
1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;1;0;2807.6
1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;1;0;2920.2
1;0;1;1;1;0;1;0;1;0;0;0;0;1;1;1;0;2822.8
1;0;1;1;1;1;1;0;1;0;0;0;0;1;1;1;0;2855.4
1;0;1;1;1;0;1;0;1;0;1;0;0;0;1;0;0;2877.2
1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;2789.0
1;0;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;2900.6
1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;1;0;2887.8
1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;0;0;2817.0
1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;2960.4
1;0;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;2850.0
1;0;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;2845.6
1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;1;2774.0
1;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;2891.6
1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;2873.4
1;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;1;2883.2
1;0;1;1;1;0;1;0;1;0;1;0;0;0;1;0;1;2991.2
1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;0;1;2933.6
1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;2931.0
1;0;1;1;1;1;1;0;1;0;1;0;0;1;1;0;1;2996.6
1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;1;1;2888.0
1;0;1;1;1;0;1;0;1;0;0;0;0;1;1;1;1;2984.6
1;0;1;1;1;0;1;0;1;0;1;0;0;0;1;1;1;2953.0
1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;1;1;2977.0
1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;1;1;2917.0
1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;1;3058.0
1;0;1;1;1;1;1;0;1;0;0;0;0;1;1;1;1;2966.4
1;0;1;1;1;1;1;0;1;0;1;0;0;1;1;1;1;2972.2
1;0;1;1;1;0;1;0;1;1;0;0;0;0;1;0;0;2857.2
1;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;0;2709.0
1;0;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;2799.4
1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;2848.2
1;0;1;1;1;0;1;0;1;1;0;0;0;0;1;1;0;2917.6
1;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;2902.2
1;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;2980.8
1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;0;2901.6
1;0;1;1;1;0;1;0;1;1;0;0;0;0;1;0;1;2868.2
1;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;2928.2
1;0;1;1;1;0;1;0;1;1;0;0;0;0;1;1;1;2963.4
1;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;3052.2
1;0;1;1;1;1;1;0;1;1;0;0;0;0;1;0;1;2905.2
1;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1;3051.6
1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;1;2917.8
1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;3078.8
1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;0;2888.4
1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;2829.0
1;0;1;1;1;1;1;0;1;1;1;0;0;0;1;0;0;2902.0
1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;3019.4
1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;2970.4
1;0;1;1;1;1;1;0;1;1;1;0;0;0;1;0;1;3002.2
1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;0;1;3078.0
1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;0;1;2984.8
1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;2932.0
1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;3012.8
1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;2999.4
1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;3077.8
1;0;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;2995.2
1;0;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;3031.2
1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;3029.6
1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;3046.2
1;0;1;1;1;0;1;0;1;0;0;0;1;0;1;0;0;2870.2
1;0;1;1;1;0;1;0;1;0;0;0;1;1;1;0;0;2976.4
1;0;1;1;1;1;1;0;1;0;0;0;1;0;1;0;0;3000.6
1;0;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;3001.0
1;0;1;1;1;0;1;0;1;0;0;0;1;0;1;1;0;3127.2
1;0;1;1;1;1;1;0;1;0;0;0;1;0;1;1;0;3056.2
1;0;1;1;1;0;1;0;1;0;0;0;1;1;1;1;0;3046.2
1;0;1;1;1;1;1;0;1;0;0;0;1;1;1;1;0;3083.4
1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;3106.8
1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;0;0;3012.2
1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;1;0;3130.8
1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;1;0;3135.4
1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;3032.4
1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;3060.0
1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;3129.6
1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;3125.0
1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;2943.8
1;0;1;1;1;0;1;0;1;1;0;0;1;1;1;0;0;2987.2
1;0;1;1;1;1;1;0;1;1;0;0;1;0;1;0;0;3168.6
1;0;1;1;1;1;1;0;1;1;0;0;1;1;1;0;0;3057.6
1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;3092.8
1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;3209.0
1;0;1;1;1;0;1;0;1;1;1;0;1;1;1;0;0;3093.2
1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;3122.6
1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;0;3073.2
1;0;1;1;1;0;1;0;1;1;0;0;1;1;1;1;0;3182.2
1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;3123.4
1;0;1;1;1;0;1;0;1;1;1;0;1;1;1;1;0;3186.2
1;0;1;1;1;1;1;0;1;1;0;0;1;0;1;1;0;3185.8
1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;3129.6
1;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;0;3222.4
1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;3127.6
1;0;1;1;1;0;1;0;1;0;0;0;1;0;1;0;1;3025.4
1;0;1;1;1;0;1;0;1;0;0;0;1;1;1;0;1;2971.0
1;0;1;1;1;1;1;0;1;0;0;0;1;0;1;0;1;3211.4
1;0;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;3087.4
1;0;1;1;1;0;1;0;1;0;0;0;1;0;1;1;1;3142.4
1;0;1;1;1;1;1;0;1;0;0;0;1;0;1;1;1;3116.0
1;0;1;1;1;0;1;0;1;0;0;0;1;1;1;1;1;3231.6
1;0;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;3150.0
1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;1;3089.2
1;0;1;1;1;0;1;0;1;1;0;0;1;1;1;0;1;3143.4
1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;3174.2
1;0;1;1;1;0;1;0;1;1;0;0;1;1;1;1;1;3250.0
1;0;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;3190.6
1;0;1;1;1;1;1;0;1;1;0;0;1;0;1;1;1;3292.6
1;0;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;3131.6
1;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;3312.6
1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;3151.6
1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;0;1;3106.4
1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;3238.8
1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;3138.0
1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;3154.0
1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;0;1;3204.2
1;0;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;3152.8
1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;3307.6
1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;3140.2
1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;1;1;3180.0
1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;3324.6
1;0;1;1;1;0;1;0;1;1;1;0;1;1;1;1;1;3211.4
1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;1;1;3244.4
1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;3351.4
1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;3154.0
1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;3332.2
1;0;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;2597.8
1;0;1;1;1;0;0;0;1;0;0;1;0;1;1;0;0;2534.0
1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;2741.2
1;0;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;2678.6
1;0;1;1;1;0;0;0;1;0;0;1;0;0;1;1;0;2670.6
1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;1;0;2776.4
1;0;1;1;1;0;0;0;1;0;0;1;0;1;1;1;0;2663.0
1;0;1;1;1;1;0;0;1;0;0;1;0;1;1;1;0;2735.2
1;0;1;1;1;0;0;0;1;0;1;1;0;0;1;0;0;2619.4
1;0;1;1;1;0;0;0;1;0;1;1;0;1;1;0;0;2661.2
1;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;2717.8
1;0;1;1;1;0;0;0;1;0;1;1;0;1;1;1;0;2722.0
1;0;1;1;1;1;0;0;1;0;1;1;0;0;1;0;0;2760.0
1;0;1;1;1;1;0;0;1;0;1;1;0;0;1;1;0;2740.0
1;0;1;1;1;1;0;0;1;0;1;1;0;1;1;0;0;2663.4
1;0;1;1;1;1;0;0;1;0;1;1;0;1;1;1;0;2800.0
1;0;1;1;1;0;0;0;1;0;0;1;0;0;1;0;1;2691.4
1;0;1;1;1;0;0;0;1;0;0;1;0;1;1;0;1;2625.8
1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;1;2810.0
1;0;1;1;1;1;0;0;1;0;0;1;0;1;1;0;1;2718.0
1;0;1;1;1;0;0;0;1;0;1;1;0;0;1;0;1;2776.6
1;0;1;1;1;1;0;0;1;0;1;1;0;0;1;0;1;2743.6
1;0;1;1;1;0;0;0;1;0;1;1;0;1;1;0;1;2823.8
1;0;1;1;1;1;0;0;1;0;1;1;0;1;1;0;1;2803.4
1;0;1;1;1;0;0;0;1;0;0;1;0;0;1;1;1;2775.8
1;0;1;1;1;0;0;0;1;0;0;1;0;1;1;1;1;2839.4
1;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;1;2816.2
1;0;1;1;1;0;0;0;1;0;1;1;0;1;1;1;1;2825.0
1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;1;1;2850.8
1;0;1;1;1;1;0;0;1;0;1;1;0;0;1;1;1;2827.2
1;0;1;1;1;1;0;0;1;0;0;1;0;1;1;1;1;2847.4
1;0;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;2875.6
1;0;1;1;1;0;0;0;1;0;0;1;1;0;1;0;0;2724.2
1;0;1;1;1;0;0;0;1;0;0;1;1;1;1;0;0;2814.6
1;0;1;1;1;1;0;0;1;0;0;1;1;0;1;0;0;2835.4
1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;0;0;2875.8
1;0;1;1;1;0;0;0;1;0;0;1;1;0;1;1;0;2838.6
1;0;1;1;1;1;0;0;1;0;0;1;1;0;1;1;0;2969.6
1;0;1;1;1;0;0;0;1;0;0;1;1;1;1;1;0;2896.6
1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;1;0;2949.6
1;0;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;2843.2
1;0;1;1;1;0;0;0;1;0;0;1;1;1;1;0;1;2906.0
1;0;1;1;1;0;0;0;1;0;0;1;1;0;1;1;1;2981.0
1;0;1;1;1;0;0;0;1;0;0;1;1;1;1;1;1;2976.0
1;0;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;2910.8
1;0;1;1;1;1;0;0;1;0;0;1;1;0;1;1;1;3066.4
1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;0;1;2922.0
1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;1;1;3033.8
1;0;1;1;1;0;0;0;1;0;1;1;1;0;1;0;0;2930.0
1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;0;0;2842.6
1;0;1;1;1;1;0;0;1;0;1;1;1;0;1;0;0;2865.2
1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;0;0;2989.6
1;0;1;1;1;0;0;0;1;0;1;1;1;0;1;0;1;2938.4
1;0;1;1;1;1;0;0;1;0;1;1;1;0;1;0;1;3012.4
1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;0;1;2940.0
1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;0;1;3052.2
1;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;2946.4
1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;1;0;2919.6
1;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;1;2995.6
1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;3079.4
1;0;1;1;1;1;0;0;1;0;1;1;1;0;1;1;0;2946.6
1;0;1;1;1;1;0;0;1;0;1;1;1;0;1;1;1;3059.6
1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;3024.4
1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;3024.0
1;0;1;1;1;0;1;0;1;0;0;1;0;0;1;0;0;2648.4
1;0;1;1;1;0;1;0;1;0;0;1;0;1;1;0;0;2714.2
1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;0;0;2870.4
1;0;1;1;1;1;1;0;1;0;0;1;0;1;1;0;0;2763.2
1;0;1;1;1;0;1;0;1;0;0;1;0;0;1;1;0;2884.8
1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;2871.8
1;0;1;1;1;0;1;0;1;0;0;1;0;1;1;1;0;2811.8
1;0;1;1;1;1;1;0;1;0;0;1;0;1;1;1;0;2813.0
1;0;1;1;1;0;1;0;1;0;1;1;0;0;1;0;0;2882.6
1;0;1;1;1;0;1;0;1;0;1;1;0;1;1;0;0;2846.2
1;0;1;1;1;0;1;0;1;0;1;1;0;0;1;1;0;2875.6
1;0;1;1;1;0;1;0;1;0;1;1;0;1;1;1;0;2925.8
1;0;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;2851.8
1;0;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;2903.4
1;0;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;2919.2
1;0;1;1;1;1;1;0;1;0;1;1;0;1;1;1;0;2862.4
1;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;0;2920.6
1;0;1;1;1;0;1;0;1;0;0;1;1;1;1;0;0;2964.2
1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;0;0;2961.8
1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;0;0;3070.6
1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;3058.6
1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;3015.6
1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;0;0;3111.2
1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;3062.0
1;0;1;1;1;0;1;0;1;0;0;1;1;0;1;1;0;3028.8
1;0;1;1;1;0;1;0;1;0;0;1;1;1;1;1;0;3109.8
1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;3085.0
1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;1;0;3088.2
1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;3122.0
1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;3092.0
1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;3110.4
1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;3183.4
1;0;1;1;1;0;1;0;1;0;0;1;0;0;1;0;1;2770.6
1;0;1;1;1;0;1;0;1;0;0;1;0;1;1;0;1;2768.8
1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;0;1;2955.2
1;0;1;1;1;1;1;0;1;0;0;1;0;1;1;0;1;2901.6
1;0;1;1;1;0;1;0;1;0;0;1;0;0;1;1;1;2951.6
1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;2988.2
1;0;1;1;1;0;1;0;1;0;0;1;0;1;1;1;1;2897.2
1;0;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;3024.4
1;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;1;3038.8
1;0;1;1;1;0;1;0;1;0;0;1;1;1;1;0;1;3001.2
1;0;1;1;1;0;1;0;1;0;0;1;1;0;1;1;1;3202.0
1;0;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;3136.6
1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;0;1;3124.6
1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;3240.0
1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;3078.2
1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;3196.2
1;0;1;1;1;0;1;0;1;0;1;1;0;0;1;0;1;2972.6
1;0;1;1;1;0;1;0;1;0;1;1;0;1;1;0;1;2901.4
1;0;1;1;1;1;1;0;1;0;1;1;0;0;1;0;1;3012.2
1;0;1;1;1;1;1;0;1;0;1;1;0;1;1;0;1;2976.0
1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;0;1;3104.6
1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;3216.2
1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;3158.4
1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;3137.6
1;0;1;1;1;0;1;0;1;0;1;1;0;0;1;1;1;3016.6
1;0;1;1;1;0;1;0;1;0;1;1;0;1;1;1;1;2981.2
1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;3183.2
1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;3259.2
1;0;1;1;1;1;1;0;1;0;1;1;0;0;1;1;1;2957.4
1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;3229.2
1;0;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;3029.2
1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;3260.2
1;0;1;1;1;0;0;0;1;1;0;1;0;0;1;0;0;2601.0
1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;2679.6
1;0;1;1;1;1;0;0;1;1;0;1;0;0;1;0;0;2752.4
1;0;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;2694.0
1;0;1;1;1;0;0;0;1;1;0;1;0;0;1;1;0;2827.6
1;0;1;1;1;1;0;0;1;1;0;1;0;0;1;1;0;2776.0
1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;1;0;2742.0
1;0;1;1;1;1;0;0;1;1;0;1;0;1;1;1;0;2748.6
1;0;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;2803.8
1;0;1;1;1;0;0;0;1;1;1;1;0;1;1;0;0;2705.0
1;0;1;1;1;0;0;0;1;1;1;1;0;0;1;1;0;2788.0
1;0;1;1;1;0;0;0;1;1;1;1;0;1;1;1;0;2799.0
1;0;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;2814.8
1;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;0;2805.8
1;0;1;1;1;1;0;0;1;1;1;1;0;1;1;0;0;2778.8
1;0;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;2895.6
1;0;1;1;1;0;0;0;1;1;0;1;0;0;1;0;1;2667.2
1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;1;2764.8
1;0;1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;2829.6
1;0;1;1;1;1;0;0;1;1;0;1;0;1;1;0;1;2780.4
1;0;1;1;1;0;0;0;1;1;1;1;0;0;1;0;1;2784.6
1;0;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;2904.6
1;0;1;1;1;0;0;0;1;1;1;1;0;1;1;0;1;2781.2
1;0;1;1;1;1;0;0;1;1;1;1;0;1;1;0;1;2845.6
1;0;1;1;1;0;0;0;1;1;0;1;0;0;1;1;1;2825.0
1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;1;1;2828.4
1;0;1;1;1;0;0;0;1;1;1;1;0;0;1;1;1;2850.2
1;0;1;1;1;0;0;0;1;1;1;1;0;1;1;1;1;2914.8
1;0;1;1;1;1;0;0;1;1;0;1;0;0;1;1;1;2865.0
1;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;2887.6
1;0;1;1;1;1;0;0;1;1;0;1;0;1;1;1;1;2910.6
1;0;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;2878.6
1;0;1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;2716.2
1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;2726.2
1;0;1;1;1;1;1;0;1;1;0;1;0;0;1;0;0;2874.8
1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;2838.6
1;0;1;1;1;0;1;0;1;1;0;1;0;0;1;1;0;2957.4
1;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;2882.4
1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;2966.8
1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;2947.4
1;0;1;1;1;0;1;0;1;1;0;1;0;0;1;0;1;2823.2
1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;1;2919.6
1;0;1;1;1;0;1;0;1;1;0;1;0;0;1;1;1;3007.4
1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;2940.4
1;0;1;1;1;1;1;0;1;1;0;1;0;0;1;0;1;2949.4
1;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;2990.2
1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;3023.6
1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;2995.4
1;0;1;1;1;0;1;0;1;1;1;1;0;0;1;0;0;2892.4
1;0;1;1;1;0;1;0;1;1;1;1;0;1;1;0;0;2865.2
1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;2925.4
1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;2966.0
1;0;1;1;1;0;1;0;1;1;1;1;0;0;1;0;1;2968.6
1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;3022.4
1;0;1;1;1;0;1;0;1;1;1;1;0;1;1;0;1;3045.8
1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;2963.2
1;0;1;1;1;0;1;0;1;1;1;1;0;0;1;1;0;3003.8
1;0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;2955.6
1;0;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;3016.4
1;0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;3060.6
1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;2985.2
1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;3013.6
1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;2924.4
1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;3080.2
1;0;1;1;1;0;0;0;1;1;0;1;1;0;1;0;0;2876.2
1;0;1;1;1;0;0;0;1;1;0;1;1;1;1;0;0;2843.4
1;0;1;1;1;1;0;0;1;1;0;1;1;0;1;0;0;2896.0
1;0;1;1;1;1;0;0;1;1;0;1;1;1;1;0;0;2973.6
1;0;1;1;1;0;0;0;1;1;0;1;1;0;1;1;0;2954.4
1;0;1;1;1;1;0;0;1;1;0;1;1;0;1;1;0;2955.8
1;0;1;1;1;0;0;0;1;1;0;1;1;1;1;1;0;3013.6
1;0;1;1;1;1;0;0;1;1;0;1;1;1;1;1;0;2931.4
1;0;1;1;1;0;0;0;1;1;1;1;1;0;1;0;0;2953.0
1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;3020.8
1;0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;0;2961.6
1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;3040.6
1;0;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;2970.8
1;0;1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;2991.8
1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;3004.0
1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;3032.6
1;0;1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;2980.0
1;0;1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;3037.6
1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;3078.6
1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;0;0;3094.0
1;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;0;3177.2
1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;3085.6
1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;3091.6
1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;3155.0
1;0;1;1;1;0;1;0;1;1;0;1;1;0;1;1;0;3180.4
1;0;1;1;1;0;1;0;1;1;0;1;1;1;1;1;0;3095.0
1;0;1;1;1;0;1;0;1;1;1;1;1;0;1;1;0;3151.4
1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;3214.0
1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;3119.4
1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;3208.4
1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;3087.4
1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;3195.8
1;0;1;1;1;0;0;0;1;1;0;1;1;0;1;0;1;2880.8
1;0;1;1;1;0;0;0;1;1;0;1;1;1;1;0;1;2952.2
1;0;1;1;1;1;0;0;1;1;0;1;1;0;1;0;1;3008.4
1;0;1;1;1;1;0;0;1;1;0;1;1;1;1;0;1;2986.2
1;0;1;1;1;0;0;0;1;1;0;1;1;0;1;1;1;3079.4
1;0;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;3027.0
